Card Name,Firecracker,Night Witch,Arrows,Goblin Cage,Bats,Goblin Barrel,Hog Rider,Mega Knight,Wizard,P.E.K.K.A,Balloon,Tesla,Lumberjack,Fireball,Zap,Archers,Barbarians,Baby Dragon,Zappies,Lightning,Electro Dragon,Miner,Lava Hound,Furnace,Mirror,Giant Skeleton,Golem,Mini P.E.K.K.A,Tornado,Barbarian Barrel,Knight,Skeletons,Ice Spirit,Earthquake,The Log,Royal Giant,Guards,Elite Barbarians,Valkyrie,Electro Wizard,Phoenix,Royal Ghost,Fisherman,Goblins,Electro Spirit,Executioner,Skeleton Dragons,Elixir Collector,Electro Giant,Bomber,Poison,Inferno Tower,Minions,Prince,Golden Knight,Skeleton Barrel,Inferno Dragon,Dark Prince,Goblin Giant,Mega Minion,Mother Witch,Rage,Sparky,Goblin Gang,Clone,Mighty Miner,Flying Machine,Bandit,Ice Wizard,Tombstone,Hunter,Skeleton King,Ram Rider,Giant Snowball,Skeleton Army,Royal Recruits,Rocket,Battle Ram,Bomb Tower,Wall Breakers,Cannon,Musketeer,Fire Spirit,Ice Golem,Dart Goblin,Royal Hogs,Monk,Magic Archer,X-Bow,Goblin Hut,Princess,Battle Healer,Elixir Golem,Bowler,Witch,Archer Queen,Mortar,Royal Delivery,Three Musketeers,Heal Spirit,Freeze,Graveyard,Giant,Spear Goblins,Minion Horde,Goblin Drill,Cannon Cart,Rascals,Barbarian Hut
Barbarian Barrel,0.4806040174618217,0.47124807395993834,0.4650089223368764,0.4442483083259782,0.49115487316421896,0.5208147676639083,0.5030321406913281,0.468635275339186,0.5746763498579097,0.47146960639701885,0.4470039182410342,0.5278554527855452,0.4418735732604346,0.45229583204601964,0.4748670855485742,0.4532835270245342,0.42643776824034335,0.4704118377229098,0.44390290217425704,0.45878484253271834,0.4407359166395311,0.4815042021961843,0.47434743474347435,0.49378200438917336,0.5333207118515714,0.5081505333065003,0.445299262719238,0.4885723873084523,0.4550449140417947,0.0,0.4510407806099004,0.46719769443221393,0.48858585097566487,0.49798574527424855,0.5537812594154866,0.4452695767674938,0.5048740861088545,0.4663077958281265,0.5340008343763037,0.4679143273029736,0.4508922968800984,0.4291346973572038,0.4352487801846039,0.43682476118967173,0.441059046018071,0.47499113160695283,0.4399838241241131,0.4299299555191983,0.46366129585190263,0.504128096072054,0.4625602717901645,0.5078499421583209,0.48044387847917047,0.48281887012230634,0.4978924642746993,0.4691242075604602,0.4470916729730435,0.45861931541424966,0.455638236977676,0.46991276482107885,0.45780935907624704,0.4868662989230365,0.4616477272727273,0.4769139112302651,0.524247491638796,0.45714285714285713,0.45739639324448966,0.441452190216465,0.4995093004678763,0.4625233126669691,0.46965699208443273,0.49358372456964006,0.4536169190098534,0.46426698137949124,0.5307142857142857,0.4427799940296887,0.5447470817120622,0.42588703437603626,0.47591522157996147,0.4711719757864444,0.48806750204647065,0.48581328451882844,0.5126412049488973,0.4851772187412326,0.52571737953438,0.44555756281819675,0.4914244878513578,0.4950563347896068,0.5463917525773195,0.4812066462332634,0.5510940129838904,0.4666433810688089,0.49161334947259205,0.4366412213740458,0.5466585167074165,0.46307325789160214,0.45987537764350456,0.49825957235206364,0.4160663313850754,0.43450960693206075,0.44101358250054146,0.46120557598039214,0.49525101763907736,0.4766922664761565,0.561282932416953,0.4690157958687728,0.4734017363851618,0.49058823529411766,0.4810671256454389
Knight,0.5207476046015679,0.49082485465116277,0.4967695828947241,0.4805898937323791,0.516700054634857,0.5239870228480706,0.5032775412983044,0.5174662961346777,0.5991723944452237,0.5271789730000717,0.49407668142765226,0.5151693016023051,0.46948941469489414,0.4899718142708797,0.49689813888333,0.511719645137002,0.4965635738831615,0.474356831340131,0.47654656696125086,0.48908627043371444,0.44591731138816343,0.5033487447608348,0.5103364410214836,0.5525660189337319,0.5489622641509434,0.5601902671057446,0.45281328395651654,0.47539489671931956,0.47685691783352036,0.4510407806099004,0.0,0.49507565805824,0.5017179118606038,0.4856812776078831,0.49982644914960084,0.5640493344730736,0.5346440677966102,0.5258056064972492,0.5907614213197969,0.506905003885933,0.4582293885001521,0.44702820685023503,0.4760914760914761,0.45554663455105043,0.48153324016769816,0.503553368867022,0.4521461716937355,0.43376234487921456,0.507281765064969,0.5351528384279476,0.4685523306948109,0.5166613996277959,0.47493604580338655,0.5389072847682119,0.5599329421626152,0.47048736703909116,0.47748883033566275,0.49047757153905647,0.43694164303532973,0.4659064134583667,0.4532777391707204,0.4552466990965949,0.44259571513588575,0.5138657792567942,0.592741935483871,0.5429925524712255,0.5245748166640661,0.47336729967577584,0.49945739986012977,0.4587222274598536,0.48527015168609755,0.5279441117764471,0.5058859346458291,0.46875459491251287,0.5282576612553173,0.493391333444872,0.5287484246878018,0.4412654295757378,0.48337601917338285,0.5027585039769843,0.49879282069970843,0.5101148443193526,0.4711185523858587,0.5858442296759523,0.5299295774647887,0.4999162057985587,0.5298804780876494,0.5643388694495096,0.48794300328827184,0.5282908238053357,0.5359690986576431,0.4935483870967742,0.5308441558441559,0.45265427422644366,0.591299244369452,0.5151360544217687,0.4734983567582687,0.46604103706060124,0.4145665018690462,0.42572020335153454,0.46558575743125097,0.4554581729250284,0.5103499627699181,0.5229935515122158,0.54192037470726,0.45696889912785915,0.4728682170542636,0.4800520381613183,0.5238095238095238
Skeletons,0.5227972996364896,0.4912045568771989,0.5079847908745247,0.4538371640046747,0.5254853486512033,0.5453398991112178,0.5123455267506968,0.5057085002800397,0.5829283752376928,0.5538415456043133,0.48988751892710364,0.5212276985675176,0.47760494020167277,0.5089463353854192,0.5188083817217874,0.501678319388273,0.4648910411622276,0.5442518248175182,0.48717948717948717,0.49094658485061865,0.4859535386277688,0.507903306944849,0.5388429752066116,0.5487580496780129,0.5829742786264526,0.49748421919312047,0.5059163059163059,0.5046488142911864,0.5151926821536928,0.46719769443221393,0.49507565805824,0.0,0.5157311561452107,0.48927364282265295,0.5032729298525247,0.47299485951693543,0.5760208514335361,0.53370510086928,0.5535213546160483,0.5376884422110553,0.4739116768819739,0.45413410119292474,0.4607182940516274,0.5527996993611425,0.4840327085506612,0.5219372615515049,0.5117302052785924,0.4896496815286624,0.5007397291453283,0.5140753572975314,0.47890944241838396,0.5050086135392076,0.5070087278497752,0.5126755070202809,0.580209388720027,0.49471608832807573,0.48856312397320867,0.5105962359639412,0.46020232868868105,0.47993433053630064,0.5133164707632792,0.5196902839064191,0.5,0.5247696621711844,0.5751219512195122,0.5054360956752839,0.48587955086764206,0.5015260821309656,0.5724666142969363,0.5155760368663594,0.486050836949783,0.5458452722063037,0.5120187609927692,0.4827358698042665,0.5864811133200796,0.48494338713562996,0.5490851320258573,0.5137678633670268,0.4763960075532776,0.5049668874172185,0.509808642305566,0.5408657014290287,0.48608737707560856,0.5282462675622562,0.5550239234449761,0.4480878666083012,0.5567658148303309,0.5758590564938847,0.502817769057017,0.5366178428761651,0.5515923566878981,0.527027027027027,0.5473204104903079,0.4647442227928106,0.5895400420266168,0.5143077450308431,0.5040701710102858,0.4591034891766334,0.45835386890093643,0.5129446824362078,0.4999189758548047,0.46748596077154714,0.48639913816321034,0.5514278493808441,0.5373230373230373,0.48496170371754155,0.48166259168704156,0.4996648793565684,0.5677966101694916
Ice Spirit,0.5095326668216694,0.5456989247311828,0.5341823056300268,0.47886669763121226,0.5427767980553835,0.5498161244695898,0.5035438645473944,0.5351780211133697,0.6533604887983707,0.5740299154563191,0.5121774776947191,0.5230983869103637,0.502298422164244,0.5205930529053175,0.5480480480480481,0.5102140945584299,0.4386252045826514,0.5987394957983193,0.5105162523900574,0.504110095132539,0.5333926981300089,0.5272029601205975,0.6557377049180327,0.5614035087719298,0.6208750916646297,0.5014475969889982,0.5661625708884688,0.5129381094911654,0.5220353193942252,0.48858585097566487,0.5017179118606038,0.5157311561452107,0.0,0.48515211712400036,0.5071258474302912,0.5334029227557411,0.5522064142753798,0.5903458957150233,0.5580852622723942,0.5782153179190751,0.5255206206614945,0.4830590513068732,0.4918842625264644,0.4650229655050856,0.5819354838709677,0.5265719042130874,0.49666666666666665,0.45811895451739043,0.5544554455445545,0.6028192371475953,0.4879774103400093,0.5325601091610597,0.5419734904270986,0.5461393596986818,0.5952254641909814,0.5019478573569074,0.5471980821096794,0.5504565675485835,0.49469964664310956,0.524948024948025,0.5401459854014599,0.5459109311740891,0.5363292734145317,0.5430630026809652,0.7044476327116213,0.48318563634789136,0.47257105089226703,0.5285297792586422,0.614421632448673,0.5195321121165306,0.5282529808190772,0.5755995828988529,0.5444980271810609,0.5033803644914756,0.598508746773731,0.47504393673110723,0.5461650000941567,0.48415622697126015,0.4702675100480991,0.5415943035776312,0.5211726725782445,0.5436781143690264,0.4950440528634361,0.534275688232096,0.5839561534628799,0.4575118966689327,0.5697440322116767,0.6476942251765684,0.4933513496913675,0.5775280898876405,0.5664349855410684,0.5674232309746329,0.6260245901639344,0.5141388174807198,0.6650641025641025,0.5398915569326104,0.482064585383308,0.4764178810555337,0.4866039102099928,0.672753834915997,0.5080042689434365,0.4747060432048127,0.5117967332123412,0.5388052681091251,0.5554106910039114,0.4745258460394199,0.5402813299232737,0.5188362551286834,0.0
Earthquake,0.4923596520791355,0.5,0.5085386007712285,0.4419551934826884,0.5083651306134429,0.5603603603603604,0.4853696098562628,0.4839685992622718,0.5982905982905983,0.5090484530064214,0.5635416666666667,0.5029549502789803,0.48183139534883723,0.5703376205787781,0.5175023651844843,0.4684002412706923,0.4617030380830124,0.597053726169844,0.49844816883923027,0.5863708399366085,0.5192829983704509,0.617039586919105,0.0,0.5189098998887653,0.5522198731501057,0.4897890484739677,0.518213866039953,0.49648268398268397,0.5116041979010495,0.49798574527424855,0.4856812776078831,0.48927364282265295,0.48515211712400036,0.0,0.477432905734975,0.5193571950328707,0.5211021974189047,0.5145474137931034,0.5293640054127199,0.5002874389192297,0.4963336388634281,0.4727187206020696,0.4921507064364207,0.45680473372781066,0.46992011303733494,0.5254976820289065,0.5496688741721855,0.5109489051094891,0.4949421965317919,0.5099075297225891,0.5353793691389599,0.46892603195124205,0.5142107564494972,0.5089737689829729,0.5858064516129032,0.49186149748446284,0.5163453478625314,0.5106331561140648,0.4912028725314183,0.4997776789684304,0.5282358820589705,0.5501398322013584,0.4927671488567429,0.49610007358351726,0.721030042918455,0.4734328358208955,0.5195607412491421,0.487120338331411,0.5324427480916031,0.5254164886800513,0.49962462462462465,0.5262295081967213,0.5110487548228692,0.5149900066622252,0.5262964325119529,0.4676258992805755,0.532051282051282,0.4879518072289157,0.4570258421781264,0.5028248587570622,0.4704077681470229,0.5111044417767107,0.45980029065679057,0.5084667665015551,0.5264807270448135,0.44261601753239266,0.5230390432641576,0.6037151702786377,0.6066350710900474,0.5461689587426326,0.5850495804729214,0.5418875927889714,0.5294117647058824,0.5099866844207723,0.5417004048582996,0.5057471264367817,0.490097588978186,0.4516697229997105,0.511520737327189,0.4749463135289907,0.5689948892674617,0.6192170818505338,0.5266955266955267,0.5355696934644303,0.5172413793103449,0.5592105263157895,0.5150732127476314,0.5455341506129597,0.0
The Log,0.5122245936627812,0.5266805266805267,0.5317,0.47047113470471136,0.529202094824668,0.5322761492872017,0.5068665024805976,0.5362189817214722,0.612071687983578,0.54828077959119,0.5524325484095908,0.5279165456966372,0.5263558805606338,0.5089932485058334,0.5359302631312824,0.49903842341092036,0.4611814139834856,0.5969760900140647,0.4796324994465353,0.4952291766849738,0.5304611242006059,0.5186765370705244,0.5376685170499603,0.541082857637087,0.5728860453052049,0.519007502409992,0.5393716850265198,0.5168095440607023,0.5317569462061231,0.5537812594154866,0.49982644914960084,0.5032729298525247,0.5071258474302912,0.477432905734975,0.0,0.4795826012883991,0.538038181505475,0.5728529248149258,0.5684523212171085,0.5486983528754885,0.4619856685745189,0.456359102244389,0.45721476510067116,0.4586402171363469,0.4799934421526134,0.539828855470962,0.5043674274443505,0.46282951322702126,0.5525100401606425,0.5745325922182921,0.4871744751175044,0.5261440356076736,0.5331513647642679,0.5325303917154435,0.5780687868758094,0.47711434465072194,0.5494918744683709,0.5249947545111204,0.481363576071097,0.5074536511539917,0.5004995628824779,0.5704851752021564,0.5371642723297939,0.5147505311367429,0.5869889585198448,0.49246264091584374,0.4887334887334887,0.5095938647011429,0.5686381748574107,0.5200654363273861,0.48927532719340766,0.5286608863198459,0.5467817697092802,0.5242344706911636,0.5665293838111832,0.46687790452049005,0.5365328956852482,0.47265755251750585,0.48511529436941586,0.5048989435234049,0.5119460162373036,0.5320462763848677,0.48087476789766864,0.5243948050608097,0.5317026924535457,0.45729843577427887,0.5332783845044302,0.5880121667561281,0.493570704465826,0.5326286764705882,0.5356121226178051,0.5554378531073446,0.5879315908357534,0.5087436332767402,0.6289036817882971,0.5141594464150724,0.47966812151592414,0.4636844464365755,0.48283196596779093,0.47468798205020335,0.5457153787299158,0.5120900960582975,0.5065659881812212,0.5269496254956675,0.5621544327931364,0.4792504423355316,0.49514108418218006,0.46907197859802613,0.59251968503937
Royal Giant,0.530088088583861,0.5221462920779549,0.5174706246134818,0.4607101280558789,0.5031280411511192,0.5174480554075652,0.5508208173244848,0.4977881543376751,0.58777282328092,0.5623971024036879,0.6146095717884131,0.5951577693986903,0.48398354730150817,0.462542223218916,0.5126990489377984,0.5016378928729527,0.49299410029498525,0.5702349869451697,0.46158336373586284,0.47113231024471175,0.5196013289036545,0.5443234836702955,0.0,0.5424724602203183,0.5686456400742115,0.49583079113280454,0.64,0.5187135520933066,0.5344324482054275,0.4452695767674938,0.5640493344730736,0.47299485951693543,0.5334029227557411,0.5193571950328707,0.4795826012883991,0.0,0.52,0.5516242183925576,0.5661704666792287,0.5138309965896173,0.44102052273719666,0.436554803399107,0.4472282217422606,0.4325860325651128,0.44506385165856166,0.5458544839255499,0.5024177949709865,0.5615234375,0.5821529745042493,0.5589225589225589,0.507926237463604,0.5517898750264775,0.5105761571820515,0.49561082662765177,0.5487674169346195,0.5106436263461057,0.5163864348817326,0.5000891424496345,0.625615763546798,0.49395581492288454,0.4726763963568528,0.5084987966305656,0.5270655270655271,0.5140754230214736,0.7935779816513762,0.5585215605749486,0.5413249211356467,0.5434687636522499,0.510180472003702,0.47222982216142273,0.4718465434560052,0.47931351517008886,0.5816554809843401,0.5320610687022901,0.5100283349074949,0.49210627647285327,0.5646481178396072,0.56,0.5343680709534369,0.5565476190476191,0.5528653931585962,0.5388864660561128,0.5397553516819572,0.6214470284237726,0.5384007585335019,0.6075036075036075,0.5089412432585865,0.6066079295154185,0.7241379310344828,0.5682051282051283,0.5421646746347941,0.6151560178306092,0.7390300230946882,0.4705818022747157,0.5627142569066343,0.5177165354330708,0.6217948717948718,0.5208462974486621,0.5693069306930693,0.5166835187057633,0.5804803270311701,0.6268115942028986,0.5971563981042654,0.532156368221942,0.5680317040951123,0.6727272727272727,0.5325581395348837,0.551276102088167,0.5505050505050505
Guards,0.5097717194941698,0.5152291488756049,0.5106741367314804,0.5065176908752328,0.5207857922412937,0.5660215053763441,0.516003043367994,0.49732252517808895,0.5688574317492416,0.5413934426229509,0.5118674429019257,0.5695426685525695,0.5166010129431626,0.5308708755119388,0.5117662105128533,0.5370679380214541,0.4922037422037422,0.5346191889218596,0.5393474088291746,0.5047084752554598,0.5439624853458382,0.5075272538501471,0.5081912403878301,0.5215827338129496,0.56403574087863,0.5443313953488372,0.4995843724023275,0.5104054652413182,0.5096424476180549,0.5048740861088545,0.5346440677966102,0.5760208514335361,0.5522064142753798,0.5211021974189047,0.538038181505475,0.52,0.0,0.5636293733179546,0.5578807116545184,0.5191694932675506,0.4714946070878274,0.5462025316455696,0.4969450101832994,0.5443425076452599,0.5276884601643445,0.5268094419259027,0.5188794153471377,0.5350500715307582,0.5365350618738951,0.5951923076923077,0.5189349112426036,0.5267682099230885,0.5116464264383834,0.5398581560283688,0.5820610687022901,0.4951960529732537,0.4905113018252146,0.514702725906847,0.4855848434925865,0.5105888429752066,0.49675696299122474,0.5521347661922742,0.49818913480885313,0.543519394512772,0.5428051001821493,0.5683111954459203,0.518688293370945,0.5034448818897638,0.5718432510885341,0.5533333333333333,0.5224184782608695,0.6314699792960663,0.5305269922879178,0.5114503816793893,0.5629139072847682,0.508544087491456,0.564368901479383,0.538235294117647,0.5020898641588297,0.5342181667357943,0.559228650137741,0.5235550277117973,0.5342465753424658,0.601018675721562,0.5549964054636952,0.5164528722810932,0.5670731707317073,0.586,0.5601965601965602,0.5731225296442688,0.5883345384429983,0.5469314079422383,0.5623043206011271,0.5153443113772455,0.6048133937914196,0.535031847133758,0.5236768802228412,0.4817012858555885,0.5572139303482587,0.5845070422535211,0.5167029774872912,0.5093729799612152,0.47354211663066953,0.553347280334728,0.54733492442323,0.49805950840879687,0.5049884881043745,0.5455962587685113,0.0
Elite Barbarians,0.5376761282417807,0.49645188759579906,0.5327996396543958,0.5154929577464789,0.5608406192347798,0.6244647445047102,0.5667004127404408,0.5586291020697254,0.6288243922883487,0.5674989420228523,0.5935717002662609,0.6389052963181728,0.5386231196639111,0.5628091420774347,0.5267891221374046,0.5244315432994678,0.5293367346938775,0.6085648557777384,0.5268048606147248,0.5225727495240685,0.5171246784892378,0.56442417331813,0.6480263157894737,0.5616537281097671,0.5585793690897278,0.5700245700245701,0.50175289493254,0.5537375008740647,0.5143538990664701,0.4663077958281265,0.5258056064972492,0.53370510086928,0.5903458957150233,0.5145474137931034,0.5728529248149258,0.5516242183925576,0.5636293733179546,0.0,0.6079831501078804,0.5322344679605969,0.49902152641878667,0.4432283239744932,0.5230288836846214,0.4833040421792619,0.5503421309872922,0.5708892200695479,0.5112426035502958,0.4555886870877383,0.5636363636363636,0.5448813056379822,0.5451737451737452,0.5864859777903256,0.5456585365853659,0.5717948717948718,0.5315085932527053,0.5263157894736842,0.5621956617972554,0.5064350737679189,0.44983191104215153,0.5206035983749274,0.511746821448314,0.5219828341215624,0.4872004357298475,0.5485077310320029,0.6392156862745098,0.532347504621072,0.5059313882654697,0.480824384712866,0.5800207397165572,0.5726573110004527,0.5326975476839237,0.6898222940226171,0.6086322543015457,0.5483319076133447,0.5862642721900281,0.49424460431654677,0.5945683802133851,0.4495320855614973,0.590465872156013,0.5435382685069009,0.6110908427581174,0.5546506643806258,0.5684593400883347,0.46833276275248203,0.587363100252738,0.5884399250735884,0.49635627530364373,0.56437510714898,0.6816326530612244,0.5592760180995475,0.6059024947007989,0.5231716147719044,0.5429380530973451,0.5597826086956522,0.6041163018621366,0.505720823798627,0.5565583634175691,0.5863570391872278,0.4429489511337456,0.44443667389327923,0.5869424692954105,0.5263157894736842,0.5511195036417589,0.5752658086177952,0.6030279946676823,0.5380530973451327,0.5293546821931101,0.5793269230769231,0.6133603238866396
Valkyrie,0.5560085076214109,0.538588299917605,0.5522467220811741,0.5063025210084033,0.5715944553305755,0.6003871742951871,0.5555480344541655,0.5697915104244787,0.6218699747300712,0.5782385634886704,0.5565098004849122,0.5848464192022474,0.5480508571646749,0.5737824320605992,0.553281178793863,0.5488995120007968,0.5348654796454624,0.5997590584746548,0.5316217908578584,0.5289818839186122,0.5330975240020213,0.5704394942805538,0.525,0.5733547351524879,0.595422462824642,0.6122353491636449,0.5468942459968327,0.5566821025266065,0.5408132977144553,0.5340008343763037,0.5907614213197969,0.5535213546160483,0.5580852622723942,0.5293640054127199,0.5684523212171085,0.5661704666792287,0.5578807116545184,0.6079831501078804,0.0,0.5705587218081738,0.5032206119162641,0.5662720745196973,0.5232682060390764,0.5051489921121823,0.5295950155763239,0.5659643902673129,0.5583157894736842,0.5587175792507204,0.5779463243873979,0.6096037129596573,0.5389812889812889,0.5587269577807079,0.5640450533911942,0.5794137695978187,0.6184792219274978,0.5252221856484529,0.5551866879790155,0.589873417721519,0.5442415730337079,0.5330691445750205,0.5689795918367347,0.584431971457164,0.5701091519731318,0.5579897201599087,0.6191848497324002,0.6074700493305144,0.5341699801192843,0.5711958533876342,0.5730426843186487,0.5467491735186912,0.5782426778242677,0.6249105225483178,0.5905429594272077,0.5464895635673624,0.5846637593816092,0.5197122700235164,0.5812912114949316,0.5850447604002106,0.5417158889545186,0.5618553763747222,0.5736034524094942,0.5577083560103044,0.5759169363538296,0.610318331503842,0.5832753260012066,0.5721309509533518,0.5714962121212122,0.6267713519724244,0.6032592592592593,0.5697199091597275,0.6275597490797864,0.5650806134486827,0.6138996138996139,0.528792806581213,0.6200108239751049,0.5564769802688019,0.5112298407044622,0.5236576289207868,0.5490883590462833,0.5529131985731273,0.5468978718612769,0.5015184381778742,0.5421459945618071,0.5801643682964202,0.6109178890065023,0.5195323638437411,0.5253378378378378,0.5954692556634305,0.5403329065300896
Electro Wizard,0.49906036232428774,0.5098134947759008,0.5041626388368285,0.468411779511704,0.536868842364532,0.5904843794783605,0.5173127347459429,0.5066558558188704,0.6019316248696702,0.4967132386623912,0.5395776991886831,0.6059205190592052,0.5246018258704501,0.5016800384008777,0.49155329929935637,0.49964111398219924,0.4557599649583881,0.5502443873746997,0.5194954128440367,0.4912004907787278,0.5443383356070941,0.540917152267545,0.5610200364298725,0.5415308181959323,0.5429030960997185,0.542709232096635,0.5273880453584471,0.49552007819499877,0.4935560153709725,0.4679143273029736,0.506905003885933,0.5376884422110553,0.5782153179190751,0.5002874389192297,0.5486983528754885,0.5138309965896173,0.5191694932675506,0.5322344679605969,0.5705587218081738,0.0,0.4648054648054648,0.46544710879385126,0.4751197935864357,0.4607793945475832,0.5017381228273464,0.5213056428926031,0.5364016736401673,0.518582243633861,0.5512951601908657,0.5785288270377733,0.4780104253361952,0.5549865886369179,0.507288986892074,0.5229959221597068,0.5353305112341257,0.49183947015690294,0.5164143048186014,0.47369733751792653,0.4392245648790151,0.4690512228152633,0.49730866274179986,0.47264363063086345,0.45725357229353353,0.5115191861769766,0.5392506690454951,0.5331914893617021,0.5076301615798923,0.4800873848324898,0.5673860911270984,0.527513723390012,0.5109076218691085,0.5243348475016223,0.4925264486072018,0.49672202797202797,0.5672567328838736,0.47324128862590403,0.5655147588192945,0.4659987605866556,0.5243533758817601,0.5368192509498824,0.5606274913205607,0.5249440032579923,0.6036067892503536,0.5674984005118362,0.5848300635534678,0.5117593848937132,0.5142204164550533,0.5320801253208013,0.5779967159277504,0.5216061185468451,0.6121212121212121,0.5478481012658228,0.5738327904451683,0.4932086928731224,0.5908161068044789,0.4996513249651325,0.5102974828375286,0.5465884079236977,0.5108055009823183,0.447495183044316,0.5307022634939059,0.4784650476318261,0.4941022280471822,0.5470588235294118,0.5859197577592733,0.5152129817444219,0.49798007002423916,0.5569556451612904,0.5481727574750831
Phoenix,0.49859602649006624,0.4893025840511253,0.4669735250638355,0.456076703809277,0.4886609071274298,0.5560836501901141,0.4827586206896552,0.47294716740929343,0.5727513227513228,0.4934093338083363,0.4787266296109146,0.5618729096989966,0.4664615384615385,0.4541367898510756,0.4663203610661671,0.48051645922996394,0.4422044614099964,0.5054116103640538,0.4557291666666667,0.4671310240963855,0.48074058310278783,0.4802669762042948,0.46258802816901406,0.48921749845964263,0.5318603274807654,0.5025906735751295,0.4708806818181818,0.47634516075295685,0.4814697747925721,0.4508922968800984,0.4582293885001521,0.4739116768819739,0.5255206206614945,0.4963336388634281,0.4619856685745189,0.44102052273719666,0.4714946070878274,0.49902152641878667,0.5032206119162641,0.4648054648054648,0.0,0.4385324820107429,0.43769524470669907,0.43987797644267435,0.43929928239763616,0.4950422328314359,0.44979253112033196,0.47823645043527097,0.4927124843059119,0.5023536334215946,0.4652763148655291,0.508646998982706,0.4961904761904762,0.48055555555555557,0.5145221736414741,0.49291541434091884,0.48223525353570196,0.47119783400242743,0.45405059237912265,0.47878128400435255,0.4849726775956284,0.4722440018817626,0.4610193826274228,0.4920394238059136,0.5229007633587787,0.4897959183673469,0.46514790887453245,0.4802846131040617,0.5020109689213894,0.4519072673462677,0.49158463004128294,0.486875,0.4768416409351566,0.4878964941569282,0.5037016726076227,0.4684484038604306,0.5529801324503312,0.4652360515021459,0.47373737373737373,0.5027624309392266,0.4969036697247706,0.4742647058823529,0.524074074074074,0.501002004008016,0.5295019157088122,0.4780578898225957,0.5035529095448434,0.5179331306990882,0.6032608695652174,0.4847775175644028,0.5840821566110398,0.4978488841086314,0.4937144212523719,0.4468818852380496,0.5233550979407333,0.5216374269005848,0.4813664596273292,0.4876543209876543,0.5827814569536424,0.4772727272727273,0.4607296137339056,0.45241926831884993,0.45435393258426965,0.5145038167938931,0.5501618122977346,0.5,0.48157758173326415,0.5211786372007366,0.45528455284552843
Royal Ghost,0.46448527213778196,0.5336134453781513,0.4531299834729914,0.4424778761061947,0.4907730673316708,0.5310924369747899,0.5124750972393511,0.4729780564263323,0.5822078684674105,0.4569236223662885,0.5233494363929146,0.5637025481019241,0.48838682432432434,0.4501174173461041,0.45889981679683733,0.41194170192759755,0.3946163706280901,0.5793933987511151,0.46024653312788905,0.4553059040949324,0.5226302305721605,0.5165165165165165,0.0,0.5144724556489262,0.527288928491869,0.47366123399301513,0.5236167341430499,0.5029734905755469,0.48721290112396154,0.4291346973572038,0.44702820685023503,0.45413410119292474,0.4830590513068732,0.4727187206020696,0.456359102244389,0.436554803399107,0.5462025316455696,0.4432283239744932,0.5662720745196973,0.46544710879385126,0.4385324820107429,0.0,0.43381099922540667,0.42642343836373686,0.4366298607777244,0.5165718111817877,0.465861588481189,0.4155748969308291,0.5456852791878173,0.5402542372881356,0.45273997793306364,0.5205784204671857,0.4967652495378928,0.4934445768772348,0.4976729754886752,0.4755757664661875,0.5059622391520371,0.49842796375069354,0.4861111111111111,0.5074626865671642,0.46938016912926306,0.435554067626381,0.4961139896373057,0.4814157196969697,0.5219594594594594,0.5294840294840295,0.4919275929549902,0.44092458271432317,0.5726495726495726,0.49412317818523743,0.4584884586746091,0.5949152542372881,0.46716541978387366,0.46547884187082406,0.5208028434037215,0.43767152968366313,0.5860869565217391,0.4301210851304493,0.45865384615384613,0.46783341435747855,0.5171530977982591,0.4985632183908046,0.5438311688311688,0.4760979401476875,0.5345060893098782,0.4571287373362985,0.510507880910683,0.47792832167832167,0.0,0.5225027442371021,0.5867460908413998,0.5464285714285714,0.5895196506550219,0.4853466761972838,0.5594202898550724,0.46105966297252166,0.5268482490272374,0.4914965986394558,0.4203173508106244,0.3978852164660504,0.5437415881561238,0.5737051792828686,0.537864077669903,0.5209731543624161,0.5995475113122172,0.45825426944971537,0.48579682233991334,0.49036237471087124,0.0
